year,sex,address,agegp,death,pop
79,1,35,Y55_59,2,12762.5
79,1,35,Y60_64,3,11803
79,1,35,Y65_69,0,8185
79,1,35,Y70_74,6,5517.5
79,1,35,Y75_79,3,3731.5
79,1,35,Y80_84,1,1737
79,1,35,Y85ABO,1,856
79,1,36,Y00_04,0,55840.5
79,1,36,Y05_09,0,68276.5
79,1,36,Y10_14,1,68537.5
79,1,36,Y15_19,0,57776
79,1,36,Y20_24,0,58621.5
79,1,36,Y25_29,1,59495
79,1,36,Y30_34,0,57215
79,1,36,Y35_39,0,50925.5
79,1,36,Y40_44,0,32561.5
79,1,36,Y45_49,0,26405.5
79,1,36,Y50_54,3,24207
79,1,36,Y55_59,5,24077
79,1,36,Y60_64,3,24799
79,1,36,Y65_69,3,16213
79,1,36,Y70_74,10,8993.5
79,1,36,Y75_79,4,5329
79,1,36,Y80_84,5,2230
79,1,36,Y85ABO,0,868
79,1,37,Y00_04,0,56202
79,1,37,Y05_09,0,63805
79,1,37,Y10_14,0,65853
79,1,37,Y15_19,0,58122.5
79,1,37,Y20_24,0,61172.5
79,1,37,Y25_29,1,61605.5
79,1,37,Y30_34,1,53815.5
79,1,37,Y35_39,1,45773.5
79,1,37,Y40_44,1,31147.5
79,1,37,Y45_49,2,28429
79,1,37,Y50_54,4,28993
79,1,37,Y55_59,3,26605.5
79,1,37,Y60_64,11,22683.5
79,1,37,Y65_69,7,15535
79,1,37,Y70_74,8,10250.5
79,1,37,Y75_79,8,6862.5
79,1,37,Y80_84,1,2963
79,1,37,Y85ABO,0,1113.5
79,1,38,Y00_04,0,23457
79,1,38,Y05_09,0,24890
79,1,38,Y10_14,0,24908.5
79,1,38,Y15_19,0,24099
79,1,38,Y20_24,0,28041.5
79,1,38,Y25_29,0,28560
79,1,38,Y30_34,0,23794
79,1,38,Y35_39,0,19731.5
79,1,38,Y40_44,1,13548
79,1,38,Y45_49,0,12963.5
79,1,38,Y50_54,0,13442
79,1,38,Y55_59,1,12772.5
79,1,38,Y60_64,2,11443.5
79,1,38,Y65_69,2,7915
79,1,38,Y70_74,2,5001
79,1,38,Y75_79,3,3330.5
79,1,38,Y80_84,4,1484
79,1,38,Y85ABO,1,496.5
79,1,39,Y00_04,0,30758.5
79,1,39,Y05_09,0,32251.5
79,1,39,Y10_14,0,35907
79,1,39,Y15_19,0,35305
79,1,39,Y20_24,0,42735
79,1,39,Y25_29,0,39928.5
79,1,39,Y30_34,0,30776
79,1,39,Y35_39,2,26532.5
79,1,39,Y40_44,3,19955
79,1,39,Y45_49,1,19377
79,1,39,Y50_54,3,20585.5
79,1,39,Y55_59,1,18719
79,1,39,Y60_64,1,15860.5
79,1,39,Y65_69,3,10767
79,1,39,Y70_74,2,7403.5
79,1,39,Y75_79,5,4854.5
79,1,39,Y80_84,0,2064
79,1,39,Y85ABO,1,786.5
79,1,40,Y00_04,0,22147.5
79,1,40,Y05_09,0,21830.5
79,1,40,Y10_14,0,23015.5
79,1,40,Y15_19,0,24633
79,1,40,Y20_24,0,31603
79,1,40,Y25_29,0,32251
79,1,40,Y30_34,0,24582
79,1,40,Y35_39,1,19351
79,1,40,Y40_44,0,13315
79,1,40,Y45_49,0,13112.5
79,1,40,Y50_54,0,14934.5
79,1,40,Y55_59,1,14789.5
79,1,40,Y60_64,2,13062.5
79,1,40,Y65_69,1,9092.5
79,1,40,Y70_74,3,5859.5
79,1,40,Y75_79,1,3962
79,1,40,Y80_84,0,1767
79,1,40,Y85ABO,1,676.5
79,1,41,Y00_04,0,40642.5
79,1,41,Y05_09,0,45306
79,1,41,Y10_14,0,48037
79,1,41,Y15_19,0,43789
79,1,41,Y20_24,0,51679.5
79,1,41,Y25_29,2,56262.5
79,1,41,Y30_34,0,48405.5
79,1,41,Y35_39,1,39538.5
79,1,41,Y40_44,1,25646
79,1,41,Y45_49,0,22899.5
79,1,41,Y50_54,1,24254.5
79,1,41,Y55_59,3,25314
79,1,41,Y60_64,3,23923.5
79,1,41,Y65_69,4,17037.5
79,1,41,Y70_74,4,10178.5
79,1,41,Y75_79,1,7039.5
79,1,41,Y80_84,2,3053.5
79,1,41,Y85ABO,0,1266.5
79,1,42,Y00_04,0,43987
79,1,42,Y05_09,0,51224
79,1,42,Y10_14,0,56484.5
79,1,42,Y15_19,0,54792.5
79,1,42,Y20_24,0,57725
79,1,42,Y25_29,0,57067.5
79,1,42,Y30_34,0,51115.5
79,1,42,Y35_39,3,45628.5
79,1,42,Y40_44,1,30222
79,1,42,Y45_49,0,25759
79,1,42,Y50_54,2,23449.5
79,1,42,Y55_59,1,23581
79,1,42,Y60_64,8,24552
79,1,42,Y65_69,4,17410
79,1,42,Y70_74,4,9908
79,1,42,Y75_79,1,5816
79,1,42,Y80_84,1,2152.5
79,1,42,Y85ABO,0,804
79,1,43,Y00_04,0,34580.5
79,1,43,Y05_09,0,38931
79,1,43,Y10_14,0,43576
79,1,43,Y15_19,0,41738.5
79,1,43,Y20_24,0,48099
79,1,43,Y25_29,1,47751
79,1,43,Y30_34,1,39753.5
79,1,43,Y35_39,3,34776.5
79,1,43,Y40_44,1,23793
79,1,43,Y45_49,0,21493.5
79,1,43,Y50_54,2,21508.5
79,1,43,Y55_59,2,20302.5
79,1,43,Y60_64,3,19675.5
79,1,43,Y65_69,5,14415
79,1,43,Y70_74,5,9347
79,1,43,Y75_79,2,5715.5
79,1,43,Y80_84,0,2045.5
79,1,43,Y85ABO,0,638.5
79,1,44,Y00_04,0,3199
79,1,44,Y05_09,0,3905
79,1,44,Y10_14,0,4592.5
79,1,44,Y15_19,0,5099
79,1,44,Y20_24,0,5996
79,1,44,Y25_29,0,5101
79,1,44,Y30_34,0,4086.5
79,1,44,Y35_39,1,3139
79,1,44,Y40_44,1,2187
79,1,44,Y45_49,1,1913.5
79,1,44,Y50_54,0,2279.5
79,1,44,Y55_59,1,2616
79,1,44,Y60_64,0,2630.5
79,1,44,Y65_69,0,1845
79,1,44,Y70_74,0,1037
79,1,44,Y75_79,0,680
79,1,44,Y80_84,0,332
79,1,44,Y85ABO,0,154.5
79,1,45,Y00_04,0,12758.5
79,1,45,Y05_09,0,15309.5
79,1,45,Y10_14,0,16914.5
79,1,45,Y15_19,0,17206
79,1,45,Y20_24,0,19188
79,1,45,Y25_29,0,18075
79,1,45,Y30_34,0,15653
79,1,45,Y35_39,0,13310
79,1,45,Y40_44,0,9123
79,1,45,Y45_49,1,8100.5
79,1,45,Y50_54,0,7708
79,1,45,Y55_59,0,8217.5
79,1,45,Y60_64,0,10329
79,1,45,Y65_69,4,8085
79,1,45,Y70_74,4,4987.5
79,1,45,Y75_79,0,2983
79,1,45,Y80_84,2,1116.5
79,1,45,Y85ABO,0,484
79,1,46,Y00_04,0,9325.5
79,1,46,Y05_09,0,10635.5
79,1,46,Y10_14,0,12063.5
79,1,46,Y15_19,0,13558.5
79,1,46,Y20_24,0,16060
79,1,46,Y25_29,0,14688.5
79,1,46,Y30_34,0,11426
79,1,46,Y35_39,0,8984
79,1,46,Y40_44,0,6273
79,1,46,Y45_49,1,5675.5
79,1,46,Y50_54,0,5679.5
79,1,46,Y55_59,0,5882.5
79,1,46,Y60_64,1,7324.5
79,1,46,Y65_69,0,6199.5
79,1,46,Y70_74,0,3955.5
79,1,46,Y75_79,2,2497.5
79,1,46,Y80_84,1,813.5
79,1,46,Y85ABO,0,303.5
80,1,01,Y00_04,0,100459
80,1,01,Y05_09,0,116426
80,1,01,Y10_14,0,125585
80,1,01,Y15_19,1,110252.5
80,1,01,Y20_24,1,111202
80,1,01,Y25_29,0,122598
80,1,01,Y30_34,0,132876
80,1,01,Y35_39,3,130629.5
80,1,01,Y40_44,3,98402
80,1,01,Y45_49,1,64926.5
80,1,01,Y50_54,8,55235
80,1,01,Y55_59,6,48020
80,1,01,Y60_64,15,52861.5
80,1,01,Y65_69,15,44716.5
80,1,01,Y70_74,21,29182.5
80,1,01,Y75_79,20,17364
80,1,01,Y80_84,10,6820.5
80,1,01,Y85ABO,6,3338.5
80,1,02,Y00_04,0,52351
80,1,02,Y05_09,0,65391
80,1,02,Y10_14,0,76371.5
80,1,02,Y15_19,0,67010.5
80,1,02,Y20_24,2,63729
80,1,02,Y25_29,0,63634.5
80,1,02,Y30_34,2,64750.5
80,1,02,Y35_39,1,65071
80,1,02,Y40_44,0,48973.5
80,1,02,Y45_49,1,32338.5
80,1,02,Y50_54,3,27716
80,1,02,Y55_59,2,23484
80,1,02,Y60_64,3,25167.5
80,1,02,Y65_69,2,18449.5
80,1,02,Y70_74,6,10114.5
80,1,02,Y75_79,5,5138.5
80,1,02,Y80_84,1,1843.5
80,1,02,Y85ABO,0,674
80,1,11,Y00_04,0,13610
80,1,11,Y05_09,0,14742.5
80,1,11,Y10_14,0,16744
80,1,11,Y15_19,0,16424.5
80,1,11,Y20_24,0,17795
80,1,11,Y25_29,0,18433.5
80,1,11,Y30_34,0,17408
80,1,11,Y35_39,0,15196
80,1,11,Y40_44,0,10447
80,1,11,Y45_49,0,6952.5
80,1,11,Y50_54,1,7528
80,1,11,Y55_59,3,6962
80,1,11,Y60_64,2,7890
80,1,11,Y65_69,2,6640
80,1,11,Y70_74,3,3873.5
80,1,11,Y75_79,1,2303.5
80,1,11,Y80_84,2,819
80,1,11,Y85ABO,1,312.5
80,1,12,Y00_04,0,14552
80,1,12,Y05_09,0,15690.5
80,1,12,Y10_14,0,16508
80,1,12,Y15_19,0,14942
80,1,12,Y20_24,0,14722.5
80,1,12,Y25_29,0,15604.5
80,1,12,Y30_34,0,15119.5
80,1,12,Y35_39,0,13630
80,1,12,Y40_44,0,9383
80,1,12,Y45_49,1,6558
80,1,12,Y50_54,0,6015.5
80,1,12,Y55_59,2,5509.5
80,1,12,Y60_64,3,7021
80,1,12,Y65_69,4,6658
80,1,12,Y70_74,0,4052
80,1,12,Y75_79,1,2150
80,1,12,Y80_84,0,803.5
80,1,12,Y85ABO,0,323
80,1,17,Y00_04,0,31844
80,1,17,Y05_09,0,40156
80,1,17,Y10_14,0,42719
80,1,17,Y15_19,0,33550
80,1,17,Y20_24,0,32646.5
80,1,17,Y25_29,0,34755.5
80,1,17,Y30_34,0,35840.5
80,1,17,Y35_39,1,34132
80,1,17,Y40_44,4,24025.5
80,1,17,Y45_49,0,15537
80,1,17,Y50_54,1,13954
80,1,17,Y55_59,4,12084
80,1,17,Y60_64,1,13936.5
80,1,17,Y65_69,7,11036.5
80,1,17,Y70_74,2,6145
80,1,17,Y75_79,4,3297
80,1,17,Y80_84,2,1292.5
80,1,17,Y85ABO,0,469
80,1,21,Y00_04,0,27028.5
80,1,21,Y05_09,0,33460.5
80,1,21,Y10_14,0,37228
80,1,21,Y15_19,0,30737
80,1,21,Y20_24,0,30339.5
80,1,21,Y25_29,0,32114.5
80,1,21,Y30_34,0,33218.5
80,1,21,Y35_39,4,30869
80,1,21,Y40_44,1,22084
80,1,21,Y45_49,0,14838.5
80,1,21,Y50_54,1,13496
80,1,21,Y55_59,2,11800.5
80,1,21,Y60_64,2,11825.5
80,1,21,Y65_69,3,9236.5
80,1,21,Y70_74,2,5850
80,1,21,Y75_79,2,3344
80,1,21,Y80_84,1,1343.5
80,1,21,Y85ABO,1,553.5
80,1,22,Y00_04,0,9152.5
80,1,22,Y05_09,0,11890
80,1,22,Y10_14,0,13891.5
80,1,22,Y15_19,0,11959.5
80,1,22,Y20_24,0,12361
80,1,22,Y25_29,0,12587.5
80,1,22,Y30_34,0,11305.5
80,1,22,Y35_39,1,10484
80,1,22,Y40_44,0,7737.5
80,1,22,Y45_49,0,5519.5
80,1,22,Y50_54,1,5610
80,1,22,Y55_59,0,5379
80,1,22,Y60_64,2,5129
80,1,22,Y65_69,0,3894
80,1,22,Y70_74,0,2407.5
80,1,22,Y75_79,0,1319
80,1,22,Y80_84,1,567
80,1,22,Y85ABO,0,203.5
80,1,31,Y00_04,0,134789.5
80,1,31,Y05_09,0,158351.5
80,1,31,Y10_14,0,164281
80,1,31,Y15_19,0,139756
80,1,31,Y20_24,1,134571
80,1,31,Y25_29,1,145501
80,1,31,Y30_34,1,154272
80,1,31,Y35_39,4,142552
80,1,31,Y40_44,2,96383
80,1,31,Y45_49,1,66167.5
80,1,31,Y50_54,5,56131.5
80,1,31,Y55_59,3,47877
80,1,31,Y60_64,14,50856
80,1,31,Y65_69,15,39613.5
80,1,31,Y70_74,7,23927
80,1,31,Y75_79,10,13601.5
80,1,31,Y80_84,3,5258
80,1,31,Y85ABO,4,2293
80,1,32,Y00_04,0,59878.5
80,1,32,Y05_09,0,70764
80,1,32,Y10_14,0,73815.5
80,1,32,Y15_19,0,64127
80,1,32,Y20_24,0,64930
80,1,32,Y25_29,1,65618
80,1,32,Y30_34,1,63340
80,1,32,Y35_39,2,56546
80,1,32,Y40_44,1,37475
80,1,32,Y45_49,2,25286
80,1,32,Y50_54,3,23283
80,1,32,Y55_59,4,24001
80,1,32,Y60_64,3,35783.5
80,1,32,Y65_69,8,25539
80,1,32,Y70_74,2,13736.5
80,1,32,Y75_79,8,7568
80,1,32,Y80_84,3,2895
80,1,32,Y85ABO,1,1256.5
80,1,33,Y00_04,0,17372.5
80,1,33,Y05_09,0,16879
80,1,33,Y10_14,0,17880
80,1,33,Y15_19,0,16911.5
80,1,33,Y20_24,0,19093.5
80,1,33,Y25_29,0,20486.5
80,1,33,Y30_34,1,17513.5
80,1,33,Y35_39,0,13999.5
80,1,33,Y40_44,0,9509
80,1,33,Y45_49,1,7924.5
80,1,33,Y50_54,1,8876.5
80,1,33,Y55_59,1,8390.5
80,1,33,Y60_64,4,9007.5
80,1,33,Y65_69,0,6382
80,1,33,Y70_74,1,4057
80,1,33,Y75_79,0,2579.5
80,1,33,Y80_84,2,1264.5
80,1,33,Y85ABO,1,655.5
80,1,34,Y00_04,0,18830.5
80,1,34,Y05_09,0,19344.5
80,1,34,Y10_14,0,21586
80,1,34,Y15_19,0,20935.5
80,1,34,Y20_24,0,24091
80,1,34,Y25_29,0,23696
80,1,34,Y30_34,0,19514.5
80,1,34,Y35_39,0,16372
80,1,34,Y40_44,0,11435.5
80,1,34,Y45_49,2,9881
80,1,34,Y50_54,1,11323.5
80,1,34,Y55_59,0,10429
80,1,34,Y60_64,2,10370
80,1,34,Y65_69,0,7541.5
80,1,34,Y70_74,1,4750.5
80,1,34,Y75_79,1,3030.5
80,1,34,Y80_84,2,1284
80,1,34,Y85ABO,1,492
80,1,35,Y00_04,0,24036.5
80,1,35,Y05_09,0,24452.5
80,1,35,Y10_14,0,25662.5
80,1,35,Y15_19,0,25127
80,1,35,Y20_24,0,28319
80,1,35,Y25_29,0,29516
80,1,35,Y30_34,0,24879
80,1,35,Y35_39,1,19865
80,1,35,Y40_44,0,14230.5
80,1,35,Y45_49,0,11894.5
80,1,35,Y50_54,1,13614
80,1,35,Y55_59,4,12576.5
80,1,35,Y60_64,1,12160.5
80,1,35,Y65_69,2,8636
80,1,35,Y70_74,3,5808.5
80,1,35,Y75_79,6,3896
80,1,35,Y80_84,2,1851.5
80,1,35,Y85ABO,0,921.5
80,1,36,Y00_04,0,56668.5
80,1,36,Y05_09,0,66091.5
80,1,36,Y10_14,0,70319
80,1,36,Y15_19,0,59530
80,1,36,Y20_24,0,58713
80,1,36,Y25_29,0,60458.5
80,1,36,Y30_34,1,58420
80,1,36,Y35_39,1,53341.5
80,1,36,Y40_44,1,37137
80,1,36,Y45_49,1,26220
80,1,36,Y50_54,2,25009
80,1,36,Y55_59,2,23287.5
80,1,36,Y60_64,3,25059
80,1,36,Y65_69,4,17558
80,1,36,Y70_74,1,9726
80,1,36,Y75_79,4,5582
80,1,36,Y80_84,1,2384.5
80,1,36,Y85ABO,1,967
80,1,37,Y00_04,0,55675.5
80,1,37,Y05_09,0,61081.5
80,1,37,Y10_14,0,66352.5
80,1,37,Y15_19,0,58978
80,1,37,Y20_24,0,59921.5
80,1,37,Y25_29,1,61614.5
80,1,37,Y30_34,1,54791
80,1,37,Y35_39,1,47217
80,1,37,Y40_44,2,35025
80,1,37,Y45_49,2,26942.5
80,1,37,Y50_54,2,29277.5
80,1,37,Y55_59,2,26750.5
80,1,37,Y60_64,4,23456.5
80,1,37,Y65_69,12,16419.5
80,1,37,Y70_74,10,10755.5
80,1,37,Y75_79,4,7021
80,1,37,Y80_84,2,3231.5
80,1,37,Y85ABO,0,1213
80,1,38,Y00_04,0,23664
80,1,38,Y05_09,0,23760
80,1,38,Y10_14,0,24970.5
80,1,38,Y15_19,0,23671.5
80,1,38,Y20_24,0,27134.5
80,1,38,Y25_29,0,28348
80,1,38,Y30_34,0,24300.5
80,1,38,Y35_39,1,20404.5
80,1,38,Y40_44,0,15061.5
80,1,38,Y45_49,1,12348.5
80,1,38,Y50_54,0,13591
80,1,38,Y55_59,1,12648.5
80,1,38,Y60_64,1,11854
80,1,38,Y65_69,1,8457
80,1,38,Y70_74,2,5327.5
80,1,38,Y75_79,0,3431.5
80,1,38,Y80_84,2,1627
80,1,38,Y85ABO,3,586
80,1,39,Y00_04,0,30129.5
80,1,39,Y05_09,0,30328
80,1,39,Y10_14,0,35486.5
80,1,39,Y15_19,0,34761
80,1,39,Y20_24,0,40949.5
80,1,39,Y25_29,1,40583.5
80,1,39,Y30_34,1,31519
80,1,39,Y35_39,0,27063.5
80,1,39,Y40_44,0,21679
80,1,39,Y45_49,0,18439
80,1,39,Y50_54,3,20791.5
80,1,39,Y55_59,1,18791
80,1,39,Y60_64,0,16633
80,1,39,Y65_69,3,11248.5
80,1,39,Y70_74,2,7733
80,1,39,Y75_79,3,4950
80,1,39,Y80_84,1,2196.5
80,1,39,Y85ABO,1,860
80,1,40,Y00_04,0,22203
80,1,40,Y05_09,0,20751
80,1,40,Y10_14,0,22915
80,1,40,Y15_19,0,24004
80,1,40,Y20_24,0,30087
80,1,40,Y25_29,0,32365
80,1,40,Y30_34,0,25624
80,1,40,Y35_39,1,20071
80,1,40,Y40_44,1,14990
80,1,40,Y45_49,0,12198.5
80,1,40,Y50_54,1,14933.5
80,1,40,Y55_59,2,14575
80,1,40,Y60_64,2,13673.5
80,1,40,Y65_69,2,9449.5
80,1,40,Y70_74,4,6338
80,1,40,Y75_79,0,4014
80,1,40,Y80_84,1,1949
80,1,40,Y85ABO,0,739
80,1,41,Y00_04,0,40920
80,1,41,Y05_09,0,43392
80,1,41,Y10_14,0,48503.5
80,1,41,Y15_19,0,43942.5
80,1,41,Y20_24,0,50017
80,1,41,Y25_29,0,55780.5
80,1,41,Y30_34,0,50241
80,1,41,Y35_39,1,41180
80,1,41,Y40_44,1,29333.5
80,1,41,Y45_49,1,21695.5
80,1,41,Y50_54,3,24160
80,1,41,Y55_59,2,24693
80,1,41,Y60_64,6,24715.5
80,1,41,Y65_69,3,17684
80,1,41,Y70_74,4,11134.5
80,1,41,Y75_79,0,7027.5
80,1,41,Y80_84,4,3306.5
80,1,41,Y85ABO,1,1385
80,1,42,Y00_04,0,44716
80,1,42,Y05_09,0,48707
80,1,42,Y10_14,0,56169.5
80,1,42,Y15_19,0,55303.5
80,1,42,Y20_24,0,57641.5
80,1,42,Y25_29,1,57727
80,1,42,Y30_34,0,52339.5
80,1,42,Y35_39,1,47096
80,1,42,Y40_44,0,34169.5
80,1,42,Y45_49,0,25077
80,1,42,Y50_54,0,23957.5
80,1,42,Y55_59,2,22422.5
80,1,42,Y60_64,5,24817
80,1,42,Y65_69,6,18431.5
80,1,42,Y70_74,9,10689.5
80,1,42,Y75_79,2,6090
80,1,42,Y80_84,3,2337
80,1,42,Y85ABO,0,871.5
80,1,43,Y00_04,0,34757.5
80,1,43,Y05_09,0,36960.5
80,1,43,Y10_14,0,43316
80,1,43,Y15_19,0,41322.5
80,1,43,Y20_24,0,46818.5
80,1,43,Y25_29,0,47672
80,1,43,Y30_34,1,40469.5
80,1,43,Y35_39,0,35446.5
80,1,43,Y40_44,2,26744
80,1,43,Y45_49,0,20407
80,1,43,Y50_54,1,21859.5
80,1,43,Y55_59,1,19935.5
80,1,43,Y60_64,5,20048
80,1,43,Y65_69,3,15040.5
80,1,43,Y70_74,5,9866.5
80,1,43,Y75_79,4,5982
80,1,43,Y80_84,1,2186.5
80,1,43,Y85ABO,1,704
80,1,44,Y00_04,0,3165.5
80,1,44,Y05_09,0,3664.5
80,1,44,Y10_14,0,4465.5
80,1,44,Y15_19,0,4959.5
80,1,44,Y20_24,0,5716
80,1,44,Y25_29,0,5124
80,1,44,Y30_34,0,4191.5
80,1,44,Y35_39,0,3249.5
80,1,44,Y40_44,0,2405
80,1,44,Y45_49,0,1883.5
80,1,44,Y50_54,0,2193
80,1,44,Y55_59,0,2509.5
80,1,44,Y60_64,0,2724.5
80,1,44,Y65_69,0,1949
80,1,44,Y70_74,0,1178.5
80,1,44,Y75_79,2,709.5
80,1,44,Y80_84,0,353
80,1,44,Y85ABO,0,173.5
80,1,45,Y00_04,0,12864.5
80,1,45,Y05_09,0,14466
80,1,45,Y10_14,0,16838
80,1,45,Y15_19,0,16972.5
80,1,45,Y20_24,0,18802.5
80,1,45,Y25_29,0,18273
80,1,45,Y30_34,0,15837
80,1,45,Y35_39,0,13812.5
80,1,45,Y40_44,1,10180.5
80,1,45,Y45_49,0,7776
80,1,45,Y50_54,0,7851.5
80,1,45,Y55_59,3,7636
80,1,45,Y60_64,2,10008
80,1,45,Y65_69,2,8539
80,1,45,Y70_74,4,5447.5
80,1,45,Y75_79,3,3273.5
80,1,45,Y80_84,0,1158
80,1,45,Y85ABO,0,538
80,1,46,Y00_04,0,9305
80,1,46,Y05_09,0,9994
80,1,46,Y10_14,0,11696
80,1,46,Y15_19,0,13082
80,1,46,Y20_24,0,15628.5
80,1,46,Y25_29,0,14966
80,1,46,Y30_34,0,11740
80,1,46,Y35_39,0,9464
80,1,46,Y40_44,0,6908
80,1,46,Y45_49,0,5459.5
80,1,46,Y50_54,0,5660
80,1,46,Y55_59,0,5624.5
80,1,46,Y60_64,1,6974
80,1,46,Y65_69,2,6429.5
80,1,46,Y70_74,1,4097
80,1,46,Y75_79,0,2621.5
80,1,46,Y80_84,1,871.5
80,1,46,Y85ABO,1,349.5
81,1,01,Y00_04,0,98149.5
81,1,01,Y05_09,0,109999.5
81,1,01,Y10_14,0,125574.5
81,1,01,Y15_19,0,110602.5
81,1,01,Y20_24,0,109516.5
81,1,01,Y25_29,2,117527
81,1,01,Y30_34,1,129065.5
81,1,01,Y35_39,4,129193
81,1,01,Y40_44,3,106000
81,1,01,Y45_49,5,66117.5
81,1,01,Y50_54,3,56170.5
81,1,01,Y55_59,6,46064.5
81,1,01,Y60_64,10,51609.5
81,1,01,Y65_69,16,45922.5
81,1,01,Y70_74,17,31734
81,1,01,Y75_79,16,18265.5
81,1,01,Y80_84,2,7973
81,1,01,Y85ABO,7,3750
81,1,02,Y00_04,0,51894.5
81,1,02,Y05_09,0,61949
81,1,02,Y10_14,0,75811.5
81,1,02,Y15_19,0,68852.5
81,1,02,Y20_24,0,63574.5
81,1,02,Y25_29,0,62726
81,1,02,Y30_34,0,64641
81,1,02,Y35_39,2,65163.5
81,1,02,Y40_44,5,54088
81,1,02,Y45_49,0,32573
81,1,02,Y50_54,2,28716.5
81,1,02,Y55_59,3,23008
81,1,02,Y60_64,5,24443.5
81,1,02,Y65_69,5,19450
81,1,02,Y70_74,7,11164.5
81,1,02,Y75_79,3,5484
81,1,02,Y80_84,0,2152
81,1,02,Y85ABO,1,796.5
81,1,11,Y00_04,0,13834
81,1,11,Y05_09,0,14016
81,1,11,Y10_14,0,16682
81,1,11,Y15_19,0,16385
81,1,11,Y20_24,0,17623
81,1,11,Y25_29,0,18193.5
81,1,11,Y30_34,0,17773
81,1,11,Y35_39,0,15585
81,1,11,Y40_44,0,11778.5
81,1,11,Y45_49,1,6844
81,1,11,Y50_54,1,7618
81,1,11,Y55_59,0,6731.5
81,1,11,Y60_64,6,7665
81,1,11,Y65_69,7,6854.5
81,1,11,Y70_74,2,4223
81,1,11,Y75_79,1,2401
81,1,11,Y80_84,1,963
81,1,11,Y85ABO,2,344.5
81,1,12,Y00_04,0,14565.5
81,1,12,Y05_09,0,14905.5
81,1,12,Y10_14,0,16665.5
81,1,12,Y15_19,0,15251.5
81,1,12,Y20_24,0,14671.5
81,1,12,Y25_29,0,15468
81,1,12,Y30_34,1,15608.5
81,1,12,Y35_39,0,13884
81,1,12,Y40_44,1,10470.5
81,1,12,Y45_49,0,6631
81,1,12,Y50_54,1,6259.5
81,1,12,Y55_59,0,5435
81,1,12,Y60_64,0,6663
81,1,12,Y65_69,4,6697
81,1,12,Y70_74,2,4491
81,1,12,Y75_79,0,2272
81,1,12,Y80_84,1,926.5
81,1,12,Y85ABO,1,382.5
81,1,17,Y00_04,0,33296.5
81,1,17,Y05_09,0,38725.5
81,1,17,Y10_14,0,43399.5
81,1,17,Y15_19,0,34862.5
81,1,17,Y20_24,1,32559
81,1,17,Y25_29,0,34357.5
81,1,17,Y30_34,0,37144.5
81,1,17,Y35_39,0,35281
81,1,17,Y40_44,3,27018
81,1,17,Y45_49,1,15656.5
81,1,17,Y50_54,0,14250
81,1,17,Y55_59,3,11745.5
81,1,17,Y60_64,5,13290.5
81,1,17,Y65_69,3,11439.5
81,1,17,Y70_74,1,6658
81,1,17,Y75_79,4,3493
81,1,17,Y80_84,0,1448.5
81,1,17,Y85ABO,0,536
81,1,21,Y00_04,0,27020
81,1,21,Y05_09,0,31711
81,1,21,Y10_14,0,37238
81,1,21,Y15_19,0,31760
81,1,21,Y20_24,0,30031
81,1,21,Y25_29,1,31521.5
81,1,21,Y30_34,1,33064
81,1,21,Y35_39,0,31219
81,1,21,Y40_44,0,24677.5
81,1,21,Y45_49,0,14883
81,1,21,Y50_54,0,13880
81,1,21,Y55_59,2,11704
81,1,21,Y60_64,3,11807
81,1,21,Y65_69,10,9642
81,1,21,Y70_74,0,6215
81,1,21,Y75_79,7,3507
81,1,21,Y80_84,2,1526
81,1,21,Y85ABO,1,593.5
81,1,22,Y00_04,0,9267.5
81,1,22,Y05_09,0,11222.5
81,1,22,Y10_14,0,13770.5
81,1,22,Y15_19,0,12135.5
81,1,22,Y20_24,0,11995
81,1,22,Y25_29,0,12426.5
81,1,22,Y30_34,0,11475.5
81,1,22,Y35_39,0,10556.5
81,1,22,Y40_44,0,8503
81,1,22,Y45_49,0,5473.5
81,1,22,Y50_54,0,5676
81,1,22,Y55_59,1,5251.5
81,1,22,Y60_64,0,5100.5
81,1,22,Y65_69,2,4035
81,1,22,Y70_74,2,2557.5
81,1,22,Y75_79,0,1386.5
81,1,22,Y80_84,1,622.5
81,1,22,Y85ABO,0,216.5
81,1,31,Y00_04,0,136462.5
81,1,31,Y05_09,0,151657.5
81,1,31,Y10_14,1,165882.5
81,1,31,Y15_19,0,145130.5
81,1,31,Y20_24,1,136936
81,1,31,Y25_29,2,143216
81,1,31,Y30_34,0,154575
81,1,31,Y35_39,4,145671
81,1,31,Y40_44,1,108171.5
81,1,31,Y45_49,3,67852
81,1,31,Y50_54,3,58640
81,1,31,Y55_59,12,47808
81,1,31,Y60_64,9,50372.5
81,1,31,Y65_69,13,41511
81,1,31,Y70_74,15,26050.5
81,1,31,Y75_79,12,14489
81,1,31,Y80_84,4,5861.5
81,1,31,Y85ABO,4,2599
81,1,32,Y00_04,0,62151.5
81,1,32,Y05_09,0,67571
81,1,32,Y10_14,0,75287.5
81,1,32,Y15_19,0,65561.5
81,1,32,Y20_24,0,65033
81,1,32,Y25_29,0,66330.5
81,1,32,Y30_34,0,65181
81,1,32,Y35_39,0,58796.5
81,1,32,Y40_44,5,42701.5
81,1,32,Y45_49,1,25786
81,1,32,Y50_54,5,24001
81,1,32,Y55_59,2,22218.5
81,1,32,Y60_64,4,34321.5
81,1,32,Y65_69,4,27573.5
